-0.444922, 0.477512, 0.481692
0.572823, 0.722445, -0.410229
-0.578404, 0.69736, -0.802244
0.593979, 0.211306, -0.575852
0.076208, 0.630053, 0.237136
-0.994256, 0.413535, -0.712522
0.257832, 0.160675, -0.573009
0.907203, -0.274645, 0.488102
0.693857, -0.097348, 0.075094
-0.707481, -0.162588, 0.126588
-0.308444, -0.399969, -0.274224
0.168009, 0.113644, -0.236389
0.521539, 0.287973, 0.2023
-0.858259, 0.306183, -0.274057
-0.615562, 0.284139, 0.264906
-0.803428, -0.791843, -0.308962
0.631331, 0.727563, -0.632378
-0.320383, -0.642452, 0.064205
-0.989433, -0.353018, 0.224735
-0.697412, -0.316389, -0.103237
0.754472, 0.030233, 0.132394
-0.925824, -0.10431, 0.795391
0.563443, 0.990092, 0.575932
-0.283289, 0.305782, 0.258641
0.266222, -0.628289, -0.396339
0.516366, 0.265464, 0.459141
0.136878, 0.558799, 0.798884
0.613488, 0.577621, 0.7286
-0.64611, -0.829644, -0.830174
0.575382, -0.074534, 0.263008
0.551184, 0.236179, 0.298128
-0.031353, 0.138375, 0.616767
-0.482889, -0.057297, -0.830513
0.000763, 0.858529, 0.10742
-0.5892, 0.910108, 0.21051
0.508359, -0.858074, 0.329323
-0.097162, -0.756841, -0.478236
-0.547505, 0.027786, 0.394579
-0.860445, -0.559148, 0.030157
0.266496, 0.088759, 0.487399
-0.861157, -0.770907, 0.352455
0.045769, 0.076235, 0.683334
0.30412, -0.894915, 0.562955
0.754264, 0.235066, -0.532289
0.719645, -0.310082, 0.211357
-0.028717, 0.963179, 0.511434
0.193907, -0.064433, -0.770892
-0.037356, 0.787244, 0.343071
0.185558, -0.791437, -0.445475
-0.126007, 0.766704, 0.965481
-0.854552, -0.870288, -0.481585
-0.583323, -0.011641, -0.501551
-0.886261, 0.667797, -0.666232
0.337781, 0.906457, 0.014416
0.941346, 0.90708, -0.46118
-0.563051, -0.699596, 0.228123
0.28895, 0.837842, -0.820237
-0.859828, -0.632019, -0.591389
0.860984, 0.734575, 0.971946
-0.207662, 0.629647, -0.031303
0.135458, 0.654754, -0.186885
-0.005945, -0.850292, -0.101016
-0.290472, 0.138265, -0.896554
0.474789, 0.82129, 0.586679
-0.213304, -0.543663, -0.317939
0.902766, 0.719202, -0.538845
-0.117034, -0.645779, -0.057766
0.045861, 0.861597, -0.147346
0.593789, 0.223431, 0.750238
0.329823, -0.386679, -0.556801
0.474091, -0.796698, 0.874257
-0.905375, -0.308597, -0.096629
-0.527661, -0.345444, 0.556618
0.2092, -0.496952, -0.726735
-0.937043, 0.063625, -0.058302
-0.702452, -0.877059, 0.060601
-0.131825, 0.26382, -0.610195
0.689957, 0.407403, 0.45385
0.193991, 0.057463, -0.918453
0.924614, -0.919127, -0.065059
-0.254449, -0.787484, -0.760179
0.729193, -0.846277, 0.139719
-0.941929, 0.719389, -0.685916
-0.502136, 0.786635, -0.409193
0.738112, -0.757739, 0.666611
-0.867595, 0.979739, -0.006547
-0.556395, -0.065479, 0.628015
-0.261378, 0.733996, -0.947924
-0.806497, -0.930186, 0.022913
-0.671102, 0.624696, -0.241574
-0.599931, 0.293769, -0.895353
0.610253, -0.025015, -0.729533
0.090001, -0.032064, 0.452253
-0.363482, 0.195056, -0.844334
0.658397, 0.901345, -0.105238
-0.449695, -0.188763, -0.729082
-0.837684, 0.255126, -0.892193
0.700451, -0.294367, -0.257314
-0.627471, 0.155583, -0.840592
0.67866, 0.038254, -0.659144
0.861701, 0.533036, -0.766879
0.572228, 0.608103, -0.016045
-0.933848, 0.016129, 0.14188
-0.177159, 0.125445, -0.578709
0.662022, -0.310963, -0.361766
-0.245175, 0.827861, 0.772078
-0.147201, 0.669915, -0.127639
-0.724821, 0.538513, 0.475248
-0.186653, 0.000525, -0.264638
-0.726985, 0.77792, 0.190483
0.692665, 0.344423, 0.793155
-0.065078, 0.685592, 0.038543
0.481181, 0.371951, 0.68904
-0.751321, 0.298435, -0.116815
0.601673, -0.951307, 0.975609
0.282996, -0.26851, 0.481977
-0.216555, -0.870614, -0.127033
0.319191, -0.892664, -0.423002
0.783917, -0.900611, 0.058175
0.278733, 0.686324, -0.856065
0.897181, -0.526897, -0.582255
0.787079, -0.172461, -0.192019
0.118564, -0.280967, -0.9092
-0.463591, -0.722153, -0.197754
0.202955, 0.448993, -0.877638
0.102288, -0.609174, -0.453619
0.293689, 0.764082, 0.468077
-0.633126, -0.316248, -0.155328
0.289568, -0.894218, -0.74383
-0.885569, 0.767997, 0.869615
0.43332, 0.701129, -0.960519
-0.477294, 0.798026, -0.95603
-0.119591, 0.843711, 0.155668
0.859577, 0.351228, 0.961885
0.930885, -0.373482, 0.913432
0.029938, 0.892826, 0.747109
-0.227695, 0.07658, 0.262247
0.505056, 0.125028, 0.792679
-0.922526, 0.524497, 0.265472
0.238662, -0.005859, -0.145978
-0.303471, 0.249009, -0.995569
-0.766942, -0.756726, -0.365978
-0.812884, -0.500377, 0.414637
-0.356454, 0.933037, 0.875693
-0.702094, 0.41461, 0.664135
-0.431445, -0.226104, -0.422622
0.881659, 0.95419, -0.775381
0.732486, 0.661324, 0.395305
-0.190472, -0.895664, 0.287749
0.770074, 0.996112, 0.24103
-0.218845, 0.945805, -0.474717
0.066692, -0.274981, 0.720096
-0.792166, 0.848959, -0.423603
0.392794, 0.776534, 0.131722
0.813763, -0.784996, -0.263438
0.264711, 0.147946, 0.122307
0.113703, -0.546836, -0.829351
0.001449, 0.8052, 0.06722
-0.534692, -0.696583, 0.850587
0.900292, -0.189495, 0.453273
0.948483, -0.324433, 0.111744
-0.089586, 0.439984, -0.067012
-0.415622, 0.542104, -0.190053
0.899793, -0.863848, 0.362389
-0.817781, 0.732757, 0.336485
-0.188327, 0.674243, 0.318193
-0.217799, 0.698371, -0.525444
0.212029, -0.518919, -0.922329
-0.134242, 0.527614, -0.234792
-0.590344, 0.981191, -0.42965
0.532581, 0.52459, 0.802095
0.078648, 0.762665, -0.142133
-0.952097, -0.557735, -0.788146
-0.332917, -0.103145, 0.035412
-0.941564, 0.496118, 0.437346
0.464276, -0.119511, -0.143956
0.866659, -0.757769, -0.050863
0.617573, -0.791642, -0.669329
-0.894672, 0.580989, -0.410778
0.987794, -0.520148, 0.112522
0.782684, 0.423867, -0.536303
0.924371, -0.255574, 0.785959
-0.574318, -0.792066, -0.224905
0.749484, 0.839767, -0.411678
0.309165, -0.853636, -0.169837
-0.727159, 0.67924, -0.023829
-0.408186, -0.038235, 0.105121
-0.519012, 0.610816, -0.562978
-0.778979, -0.138979, 0.76935
0.059093, 0.482478, 0.486922
0.078513, -0.968912, -0.311885
-0.311, 0.830783, -0.175455
-0.738473, 0.118261, -0.189359
0.868738, -0.054985, -0.947609
0.358603, 0.878925, -0.751249
-0.651706, 0.182835, 0.276908
-0.04514, 0.743013, 0.327321
-0.293035, 0.15479, 0.492014
-0.192695, -0.385868, 0.411406
-0.137594, -0.348807, -0.052219
0.409396, 0.959203, 0.978947
-0.79639, 0.761523, 0.768991
0.699708, -0.570026, 0.632834
-0.378264, 0.548684, -0.325351
-0.643366, 0.860525, -0.117691
0.932174, -0.187793, -0.593055
-0.743896, -0.766321, -0.015744
-0.678667, -0.773525, -0.270443
-0.338928, 0.781895, 0.286706
-0.293871, -0.470475, -0.940472
0.497877, 0.75788, -0.08618
0.438265, -0.4453, 0.201173
-0.463584, 0.758976, -0.614058
-0.855469, 0.897881, -0.877121
0.900727, 0.808612, -0.009195
0.780924, -0.281376, -0.645495
0.610274, 0.863364, -0.940515
0.755722, 0.389264, 0.887155
-0.871988, -0.077308, -0.378601
0.44669, 0.287627, 0.723806
0.784655, 0.623518, -0.796439
-0.104069, 0.0686, -0.999204
-0.928164, 0.529627, -0.967947
-0.519403, 0.074755, -0.651925
-0.494399, 0.03306, -0.68784
-0.298312, 0.840613, 0.144138
-0.801522, -0.956095, 0.391674
-0.719321, -0.701121, 0.490176
0.140321, -0.843194, -0.41024
-0.585744, -0.485592, -0.400083
-0.620663, -0.451611, 0.656427
-0.184369, 0.680765, 0.874523
-0.707043, -0.342959, 0.144508
0.897319, -0.459166, -0.129103
-0.89831, -0.772202, 0.468179
-0.213959, 0.758362, 0.953708
-0.166529, 0.957884, 0.27196
-0.563231, 0.229618, 0.577054
-0.769285, 0.838089, -0.967638
-0.56722, 0.969462, 0.612404
-0.200216, -0.117844, 0.234527
0.832507, 0.458183, -0.577775
0.092587, -0.014544, 0.395081
0.124789, -0.248749, -0.854375
-0.947422, 0.798442, -0.246355
-0.516392, 0.996628, -0.36982
-0.429849, -0.133321, 0.875393
-0.479284, 0.045686, 0.805575
-0.969877, -0.997893, 0.627914
0.051124, -0.990557, -0.726059
0.387042, -0.751479, -0.563757
0.682106, 0.360734, -0.133272
0.946382, -0.808485, -0.945019
0.819993, 0.391343, -0.664308
0.677517, 0.71754, -0.120134
0.981513, 0.087185, 0.731571
0.078891, 0.083378, 0.718085
-0.971544, -0.642724, 0.946043
-0.747585, -0.457236, -0.193182
0.793228, -0.431571, 0.901236
0.722434, 0.93514, 0.322731
-0.995155, -0.206411, 0.832376
0.273132, 0.637023, -0.696714
-0.265665, -0.064409, -0.865802
0.058794, 0.71568, 0.680948
0.903301, 0.501492, 0.454311
-0.001248, 0.627131, 0.630368
-0.419849, -0.467072, 0.542783
-0.535003, -0.29606, -0.699338
0.214687, -0.307716, -0.449957
-0.485019, -0.487144, 0.691494
0.805076, -0.172653, 0.797852
0.704738, -0.361426, -0.33695
0.243264, 0.655196, 0.236035
0.255281, 0.057437, -0.661441
0.263463, -0.552391, -0.808015
0.223206, 0.972227, 0.266611
-0.693913, 0.30222, -0.603368
0.639839, 0.327355, 0.570211
-0.707515, 0.241884, 0.326749
-0.732205, -0.51835, 0.466845
-0.002524, 0.555138, 0.404659
0.237277, 0.056441, -0.088603
-0.412472, 0.433644, -0.115909
0.740367, -0.086747, -0.684705
-0.827348, -0.5101, -0.515868
0.649041, -0.350231, 0.898593
-0.460518, 0.681377, 0.51977
-0.126341, 0.948193, 0.994473
-0.039901, 0.105713, -0.845563
0.827173, 0.004975, 0.912394
-0.528308, -0.620055, -0.357126
0.758784, -0.371725, -0.508545
-0.661436, 0.899248, 0.155216
-0.842331, 0.41335, -0.01483
-0.968012, 0.26232, 0.665741
0.555563, -0.509977, -0.379294
-0.291084, 0.198325, -0.206525
0.5741, -0.132614, 0.591978
-0.688082, -0.095833, 0.2452
-0.895823, -0.818883, 0.289652
-0.17779, 0.428789, -0.547684
0.481023, -0.200538, 0.621199
0.913352, 0.237771, 0.690449
0.181174, 0.188244, -0.177301
-0.276514, 0.682324, 0.002232
-0.446411, 0.245013, 0.015642
-0.810947, 0.875085, 0.153585
0.824309, 0.434283, 0.736477
-0.47478, -0.621538, -0.374154
0.986455, -0.278592, 0.785465
-0.319222, 0.026934, 0.13483
-0.090062, -0.378466, -0.301846
0.640157, -0.108537, -0.099574
0.662544, -0.598368, -0.387979
0.283353, 0.746497, -0.567249
-0.198346, -0.611616, 0.350687
0.262319, 0.943866, 0.779925
-0.288647, 0.891326, -0.327728
-0.965765, 0.17898, -0.678742
0.30369, -0.449917, 0.216383
0.354728, 0.613891, 0.814109
-0.794894, 0.389153, -0.823674
0.983723, -0.612498, -0.440273
0.082253, -0.096384, 0.154402
-0.680902, -0.38475, 0.710502
-0.753761, -0.985288, -0.967564
-0.037582, -0.80088, -0.72723
-0.357237, 0.542986, 0.983046
-0.325747, 0.26886, 0.911483
-0.12719, 0.872967, 0.267916
0.747112, -0.790023, 0.885818
0.929522, 0.124341, -0.186318
0.224683, 0.524667, -0.775321
-0.201732, -0.737028, -0.887443
0.453795, 0.043397, 0.874539
0.039375, 0.532092, 0.072524
0.491385, 0.591005, 0.367761
-0.926203, -0.594174, 0.587181
0.803499, -0.543584, -0.469193
-0.189908, -0.460679, 0.83231
-0.283457, -0.940248, 0.543548
-0.146826, 0.502772, -0.825974
-0.394732, -0.408253, 0.251187
0.64468, 0.517518, -0.253768
0.105446, -0.314515, -0.530661
0.571323, -0.200333, -0.21148
0.130168, -0.588832, 0.385691
0.518731, -0.255132, 0.23975
0.932711, -0.237584, 0.013459
-0.298948, -0.360619, 0.920556
-0.538771, 0.92066, 0.684717
-0.241836, -0.59061, 0.536336
-0.92423, -0.520588, 0.467292
-0.783271, 0.601308, 0.590238
-0.023241, -0.43425, -0.480713
-0.33665, 0.979506, 0.579898
0.585646, -0.740508, 0.284992
0.284363, 0.639832, 0.233016
0.895695, 0.907886, 0.265112
-0.061159, 0.015596, 0.157655
0.508741, 0.472691, 0.884732
0.544422, -0.56676, 0.745766
-0.74231, -0.818128, 0.416926
0.022236, -0.382403, -0.511167
0.380643, -0.372488, 0.46597
-0.502843, -0.973045, -0.319013
-0.827203, 0.795445, -0.046372
-0.53678, 0.079513, -0.063873
0.174775, 0.110131, 0.915005
-0.311893, 0.900042, 0.788828
0.866751, -0.751151, 0.805515
0.414791, 0.22263, -0.387819
0.480468, 0.575976, -0.509598
-0.636243, -0.028198, -0.506915
0.722935, -0.653228, 0.193881
-0.577627, 0.300686, 0.742172
-0.005124, 0.068285, -0.359448
0.76933, 0.664341, 0.318683
0.894849, 0.980802, 0.916911
0.658575, -0.691049, -0.203581
0.783497, 0.80336, 0.735186
0.318224, 0.2717, 0.357387
-0.669914, -0.748113, 0.512525
0.751591, 0.203085, 0.546778
0.091558, -0.966971, 0.343228
0.773339, 0.678362, 0.367513
-0.49319, -0.282964, -0.754907
0.716671, -0.639537, -0.31997
0.833348, 0.66373, 0.580455
0.908612, -0.079734, 0.917041
0.20018, -0.143431, 0.597981
0.074624, -0.165553, 0.926736
-0.837227, 0.342017, 0.472614
0.477667, -0.975171, -0.752009
-0.766543, -0.827756, 0.176152
-0.418181, -0.857875, 0.297588
0.366357, -0.47915, -0.904884
-0.148876, -0.352407, 0.14985
-0.541159, -0.65527, -0.723473
0.939559, 0.394996, -0.284393
-0.67102, 0.792974, -0.2101
0.621414, 0.69101, -0.229766
0.364918, -0.383023, -0.485996
0.182326, -0.530056, 0.575245
-0.919053, -0.797151, -0.185643
0.251766, -0.091409, 0.349615
0.943962, 0.274924, 0.842474
0.276414, 0.15203, 0.050678
-0.817901, 0.901181, 0.897483
0.914975, 0.32717, -0.372989
-0.515655, 0.414897, -0.588521
-0.727826, 0.132892, -0.883426
0.611304, 0.905981, -0.16023
-0.691034, 0.312195, -0.744283
-0.513695, 0.879588, 0.168428
-0.834338, 0.722354, -0.673576
0.578154, -0.007537, -0.253154
0.573277, 0.317213, 0.956186
0.045483, -0.180679, -0.56984
0.717425, 0.603607, 0.408496
-0.935368, 0.883651, 0.672453
0.693524, -0.789897, 0.411457
-0.115591, 0.240535, 0.611346
-0.619463, -0.697392, -0.322566
-0.411131, 0.233112, -0.858389
-0.246346, -0.828734, 0.058075
0.853027, 0.482209, -0.013118
-0.981133, 0.51228, -0.973726
-0.42095, 0.337616, 0.423862
0.648535, 0.796994, -0.497245
-0.02711, -0.985925, 0.849008
-0.61357, -0.686273, -0.631425
0.710255, 0.838488, -0.016817
-0.438218, -0.877761, -0.971193
-0.509486, -0.201403, 0.982467
0.729402, -0.713035, 0.940985
0.347799, -0.396259, 0.082692
0.662755, 0.53862, -0.807442
0.04343, 0.473468, -0.048435
-0.464192, 0.161953, 0.199084
0.450279, 0.630265, 0.254901
0.494465, 0.865508, 0.429248
-0.701276, 0.924369, -0.944594
0.958936, 0.445306, 0.006396
0.363173, -0.795585, -0.153362
-0.271091, 0.141473, 0.897539
-0.405487, 0.070894, -0.7224
0.341679, 0.462655, 0.328991
-0.511979, -0.144505, 0.566469
-0.024769, -0.877349, 0.715215
0.586158, -0.586614, -0.931159
-0.834005, 0.835013, -0.437358
0.16846, 0.278925, -0.033104
-0.481168, -0.416436, 0.58083
0.160511, 0.521973, 0.936991
-0.358218, -0.830869, 0.737247
-0.378411, 0.129758, 0.962089
0.322236, 0.060504, -0.037596
0.193862, 0.847135, 0.078482
-0.585552, 0.82856, 0.757937
0.346108, 0.757892, -0.75048
0.920449, 0.859412, 0.278506
0.603812, -0.800267, -0.363172
-0.260942, -0.478757, -0.229138
0.492432, 0.087067, 0.048869
0.100415, 0.962553, 0.155352
-0.318415, 0.911764, -0.675847
0.087979, 0.242143, -0.330204
0.345118, 0.143402, 0.967608
0.732931, 0.550374, 0.092941
-0.805583, -0.367029, 0.925342
0.517806, 0.707246, -0.243964
-0.268866, -0.041576, 0.637699
-0.069504, 0.432926, 0.204383
-0.919065, 0.622823, 0.186912
-0.729402, -0.494679, 0.507843
0.239124, -0.88564, 0.427892
-0.46186, 0.57627, 0.896425
0.28488, 0.533348, -0.335227
-0.554961, -0.684419, 0.68883
-0.760395, -0.505734, 0.525943
-0.802539, -0.122556, 0.297878
0.276929, -0.399416, -0.60745
0.607097, -0.25658, 0.024945
-0.82429, -0.72708, 0.31276
-0.394448, 0.780936, 0.181132
0.848626, 0.272537, -0.411555
-0.142883, 0.075835, -0.840369
0.101631, -0.743389, 0.797304
0.018204, -0.485795, 0.754289
0.050509, 0.703953, 0.005452
-0.593134, -0.683469, -0.336519
0.234913, -0.456382, 0.507735
-0.643976, 0.367985, -0.107318
0.534147, -0.182508, 0.689863
0.307978, 0.768171, -0.778289
0.635509, 0.531676, -0.650001
0.042045, 0.761602, 0.55884
0.498261, -0.693923, -0.804235
0.814615, -0.425958, -0.211804
0.312013, 0.870559, -0.322201
0.490502, 0.681936, 0.238725
0.127649, 0.299838, -0.867656
-0.952304, -0.795338, 0.404433
0.349001, -0.121407, 0.85128
0.255316, 0.7834, 0.456411
-0.772019, 0.836296, 0.706075
-0.510061, -0.496903, -0.442884
-0.111441, -0.684746, -0.416145
0.38153, 0.169641, 0.036677
0.972774, -0.224836, -0.835101
0.77307, 0.023995, 0.671024
0.933621, -0.950627, -0.283316
-0.226129, -0.279443, 0.534896
0.003346, -0.263129, 0.779624
0.581338, -0.134071, 0.153927
0.576599, 0.314646, 0.661706
0.471835, -0.329259, -0.433538
0.315689, 0.615123, -0.442337
-0.850432, -0.099803, 0.253088
-0.771372, -0.36007, -0.017509
0.605769, 0.870895, 0.45051
0.554965, 0.294224, 0.851857
-0.714197, 0.211617, 0.418737
-0.144388, 0.972936, -0.958796
0.912786, -0.479956, 0.907034
-0.593962, -0.306991, 0.798129
0.783824, -0.2867, -0.12544
0.320701, 0.125101, -0.675249
-0.461817, -0.860112, -0.229633
-0.576985, -0.349697, -0.34658
-0.565656, 0.828952, -0.833113
-0.55356, 0.281953, 0.564892
0.296792, 0.280431, 0.275414
-0.046761, -0.878038, 0.141978
0.980293, -0.966413, -0.415319
-0.14907, -0.625991, -0.103882
-0.711075, 0.159242, 0.331156
0.469916, -0.108005, -0.845801
0.533976, -0.315795, -0.9967
-0.552834, 0.35339, -0.707055
0.742799, 0.050276, -0.132986
-0.901209, 0.9686, -0.132184
0.515907, -0.662772, -0.421245
0.660156, 0.196587, 0.689883
0.533412, 0.455557, -0.840673
-0.357486, -0.541339, 0.401852
-0.419341, 0.786117, 0.265112
0.716105, 0.255382, 0.189317
-0.487342, 0.404337, -0.016267
0.127999, -0.010966, 0.924809
-0.936656, -0.580981, -0.118407
0.239115, -0.002811, 0.647995
0.587459, -0.796532, 0.486204
-0.768796, 0.397746, -0.815829
-0.03323, -0.831128, -0.03432
-0.30922, 0.899798, -0.12469
-0.665082, 0.818785, -0.268235
0.890543, -0.194106, -0.209096
0.15807, -0.362613, -0.634371
0.492587, 0.14807, -0.584114
-0.403399, -0.449076, 0.445769
0.386248, -0.916847, -0.132366
-0.788877, -0.300243, -0.91516
-0.800884, -0.521367, 0.377727
0.676775, -0.091149, -0.504628
0.620632, 0.15926, 0.634912
0.173889, -0.934576, 0.32443
0.844808, -0.145986, 0.76394
0.310541, -0.048498, -0.252224
0.664511, -0.593302, 0.478592
0.22185, 0.576904, -0.104649
0.889722, -0.694145, 0.752232
-0.537545, -0.24832, 0.015539
0.006231, 0.556632, -0.29824
-0.301369, -0.711071, -0.596287
0.619679, 0.431386, -0.226947
-0.927413, -0.73263, -0.113016
-0.619394, 0.93272, 0.693365
0.473497, 0.390791, -0.720634
